station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	mar_limit	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	LakeTemp_19	2019_ALK	2019_Al/Il	2019_Al/R	2019_Al	2019_Ca	2019_Cl	2019_DOC C	2019_F	2019_Fe	2019_KOND	2019_K	2019_Mg	2019_Mn	2019_NH4-N	2019_NO3-N	2019_Na	2019_PO4-P	2019_SO4	2019_*SO4	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_Ca	1995_Cl	1995_F	1995_Fe	1995_KOND	1995_K	1995_Mg	1995_Mn	1995_NH4-N	1995_NO3-N	1995_Na	1995_SO4	1995_*SO4	1995_SiO2	1995_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg
3727	1812-1-12	Gjerdevatnet	65.303	12.215	25	42969	145.4	S?mna kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.057115072	2.1118	2.704568257	Above	26.26229095	119.618927	428.1748047	0	13.10506041	57.06440923	15.14791986	11.68410973	0	2.998498984	0	0	99.99999823	2019	3727	39	09.26.2019	4	40	10.02.1995	8.6	0.48	14	53	150	10.3	12.3	6.9	26	180	10.3	1.08	1.4	6.7	2	131	8.46	7	3.95	2.627647627	2.79	6.9	24.90974729	24.7311828	410	277	279	15		7.26	0.054954087	39	462.0793455	586.3430237	562.8830237		1.309	28	8	44	24.3	11.6	40	952	17.5	1.75	2.44	41.6	35	215	10.5	6.7	4.792753862	4.9	3.5	19.44444444	16.27906977	430	180	215	47	7.7	0.019952623	16	1300.488514	1435.22708	1423.32708
3728	1813-2-5	Tilremsvatnet	65.516	12.265	4	42711	146.6	Br?nn?y kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.136346856	3.3826	4.030829998	Below	4.063366413	99.13957459	503.613678	0.550884752	21.99639609	35.75777234	37.61767861	0.077813807	0	3.999454879	0	0	100.0000005	2019	3728	39	09.26.2019	32	40	10.02.1995	10.3	1.03	26	62	120	23.6	17.9	9.5	44	200	18.7	1.81	3.09	6.8	2	395	11.3	16	5.99	4.011980778	2.07	9.6	25.06527415	24.93506494	780	383	385	24		7.67	0.021379621	36	1018.811964	1311.969051	1279.329051		1.115	40	5.714285714	54	21.4	14.6	40	538.7	17.2	2.28	3.03	10.1	5	575	10.5	6.9	4.839641428	2.2	7	34.14634146	33.33333333	785	205	210	45	7.88	0.013182567	14	1104.663117	1235.983627	1212.183627
3729	1820-1-20	Helknavatnet	65.925	12.527	507	42053	150.4	Alstahaug kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.042986375	0.9481	4.533949478	Above	508.2472839	688.5153992	1004.732056	0	0	0	95.48044643	0	0	4.519553626	0	0	100.0000001	2019	3729	39	09.26.2019	8.1	40	10.02.1995	5.4	0.049	8	11	25	0.3	3.47	0.46	15	6.9	1.75	0.084	0.22	0.47	4	17	2.48	1	0.92	0.59007505	0.46	0.66	8.571428571	8.148148148	98	77	81	1		5.87	1.348962883	3	20.09467965	25.12398548	22.87998548		0.036	11	33.33333333	25	0.3	4.2	40	19.6	1.96	0.12	0.3	1.3	0	62	2.32	1.1	0.703672962	0.4	0.33	13.2	13.2	87	25	25	2	5.8	1.584893192	14	5.755061032	-2.170735536	-3.292735536
3730	1824-1-3	HOH 864	66.116	13.362	864	45182	152.2D22A	Vefsn kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.059122155	0.7437	7.949731747	Above	865.1776123	905.4290709	979.4075317	0	0	0	88.34246712	0	0	11.657533	0	0	100.0000001	2019	3730	39	09.26.2019	26.5	40	10.02.1995	4.9	0.055	5	5	6.4	0.56	3.04	0.1	3	2.8	1.56	0.1	0.31	0.47	2	18	1.9	1	0.68	0.41891903	0.3	0.23	4.035087719	3.898305085	77	57	59	1		6.19	0.645654229	0	26.5249311	37.59574914	36.81374914		0.042	10	11.23595506	10	0.32	1.8	40	75.1	1	0.14	0.4	1.4	0	51	1	0.7	0.479422313	0.24	0.89	3.886462882	3.886462882	280	229	229	10	5.93	1.174897555	0	12.4832874	26.96384554	23.93784554
3731	1824-1-6	HOH 821	66.124	13.406	821	45164	155.2	Vefsn kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.03136029	0.2827	11.09313406	Above	819.8679199	871.3110187	937.5561523	0	0	0	88.82870587	0	0	11.17129414	0	0	100	2019	3731	39	09.26.2019	14.1	40	10.02.1995	4.3	0.11	5	5	7.9	1.64	4.65	0.1	3	3.7	2.7	0.15	0.52	0.32	8	14	2.8	1	0.84	0.48506121	0.28	0.17	10.625	7.083333333	38	16	24	1		6.79	0.16218101	0	84.11992783	101.1574789	100.5794789		0.035	10	35.71428571	10	0.21	1.9	40	54	0.97	0.05	0.14	1.9	0	39	1.03	0.6	0.397989412	0.1	0.28	15.55555556	15.55555556	57	18	18	8	5.71	1.9498446	0	4.591165144	-0.794737211	-1.746737211
3732	1824-1-17	Kottj?rna	65.835	13.729	526	42178	152.BB	Vefsn kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.077699402	0.7852	9.89549183	Above	524.9362793	589.7038971	704.9084473	0	0	36.49076558	53.59409659	0	0	9.915135707	0	0	99.99999787	2019	3732	39	09.26.2019	11.4	40	10.02.1995	7.4	0.305	5	17	29	5.28	3.2	1.5	8	13	4.48	0.15	1.18	0.74	2	3	2.14	1	0.77	0.483147842	0.66	1.7	17.89473684	17.5257732	100	95	97	2		7.33	0.046773514	12	284.0814884	351.1017042	345.3217042		0.298	10	5.882352941	22	4.3	1.8	40	239.5	3.47	0.16	1.04	6.1	0	4	1.41	1	0.712848058	0.61	1.7	22.07792208	22.07792208	81	77	77	3	7.33	0.046773514	12	276.9438599	293.6738692	287.8938692
3733	1824-2-25	HOH 444	65.689	12.954	444	42432	151.1E	Vefsn kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.131775516	3.8134	3.455591243	Above	443.5905151	548.4253422	745.0236816	0	0	0	96.49937797	0	0	3.500622591	0	0	100.0000006	2019	3733	39	09.26.2019	9.5	40	10.02.1995	6.8	0.059	21	29	65	0.43	1.9	1.2	16	13	1.19	0.054	0.15	0.3	2	2	1.74	1	0.55	0.359085121	0.81	1.3	19.40298507	18.84057971	71	67	69	2		6.22	0.602559586	8	30.7814876	45.81604974	41.39604974		0.043	18	19.35483871	28	0.22	2.1	40		1.07	0.06	0.16	0.3	0	5	1.29	0.7	0.468549354	0.63	0.93	25.83333333	25.83333333	41	36	36	2	6.05	0.891250938	10	13.58114704	7.617754536	4.455754536
3734	1825-1-5	S?rtj?rna	65.352	13.537	645	42927	151.D3Z	Grane kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.065716636	0.9887	6.64677209	Above	644.9055176	674.782745	738.6986694	0	0	0	93.26107724	0	0	6.738922764	0	0	100	2019	3734	39	09.26.2019	8.7	40	10.02.1995	5.8	0.598	7	23	18	13.5	2	0.55	7	3.5	7.38	0.19	0.6	0.66	8	1	1.62	1	1.1	0.783408	0.69	0.78	11.14285714	10	79	70	78	1		7.67	0.021379621	16	581.7742571	719.5196527	716.8676527		0.416	10	10.52631579	16	7.76	1.2	40	75.1	4.39	0.19	0.44	0.6	0	4	0.85	1.2	0.890211141	0.54	0.95	22.09302326	22.09302326	47	43	43	2	7.5	0.031622777	6	397.0655545	406.136187	402.906187
3735	1825-1-9	Sivtj?nna	65.17684059	13.24049642	439	43247	151.CF3	Grane kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.043959439	3.8407	1.144568421	Above	437.6176758	529.731299	705.3325195	0	0	4.059576968	86.14093897	6.875010715	0	2.92447371	0	0	100.0000004	2019	3735	39	09.26.2019	5.1	40	10.02.1995	6.3	0.118	24	33	89	2.21	1.52	4.9	8	77	1.87	0.086	0.25	2.1	7	2	1.47	1	0.66	0.458446976	0.89	5	29.23976608	28.08988764	180	171	178	3		6.68	0.208929613	9	92.40467338	140.7256254	123.7256254		0.122	18	5.142857143	42	2.02	1.4	40	104.5	1.72	0.11	0.26	2.6	0	4	0.99	0.9	0.649536756	0.75	3.5	32.11009174	32.11009174	113	109	109	3	6.82	0.151356125	24	96.54209788	109.5482362	97.6482362
3736	1825-2-23	Litle Holmvatnet	65.252	13.238	360	43061	151.CBB	Grane kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.160423848	1.8484	8.679065543	Above	359.901947	536.2047176	934.8775635	0	0	36.96196175	48.79730104	5.638630537	0	8.602111204	0	0	100.0000045	2019	3736	39	09.26.2019	9.7	40	10.02.1995	8.8	0.248	9	26	53	5.03	2.88	2	7	22	3.72	0.094	0.36	0.68	11	2	2.35	1	0.72	0.455841374	0.74	2.3	23.71134021	21.2962963	110	97	108	3		7.2	0.063095734	17	225.9030091	289.6484759	281.8284759		0.26	14	6.666666667	30	4.32	1.6	40	82.2	3.02	3.07	0.32	0.9	0	4	1.38	0.9	0.642288116	0.65	2.1	29.57746479	29.57746479	75	71	71	3	7.27	0.05370318	16	238.1629388	316.2804087	309.1404087
3737	1825-4-4	Store Majavatnet	65.171	13.306	310	482	151.CF3	Grane kommune	18	Nordland	9	North (9)	North (9+10)	6-North	16.06576652	85.6409	18.75945549	Above	310.3496094	427.2683729	1192.973145	0.067810398	0.242879978	42.22560067	21.72365804	13.65075748	0	22.08929307	0	0	99.99999965	2019	3737	39	09.26.2019	54.9	40	10.02.1995	10.1	0.182	5	17	36	3.89	4.1	2.2	9	10	3.55	0.24	0.51	0.55	6	35	2.6	1	1.2	0.785105864	0.97	2.3	25.84269663	24.21052632	130	89	95	1		7.05	0.089125094	12	158.322394	212.5903867	204.7703867		0.163	10	4.545454545	25	3.07	4	40	55.1	3.19	0.27	0.49	0.9	0	63	2.22	1.7	1.177773092	0.85	2.2	36.66666667	36.66666667	123	60	60	3	7.06	0.087096359	15	138.8050876	144.2490236	136.7690236
3738	1826-1-8	HOH 785	65.66009142	14.5142367	785	42494	155.D7D	Hattfjelldal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.052144281	1.3879	3.757063261	Above	782.9147949	860.4248865	982.2584839	0	0	0	94.51948404	0	0	3.864406188	0	0	98.38389023	2019	3738	39	09.26.2019	2.8	40	10.02.1995	4.6	0.402	5	8	3.1	9.31	1.15	0.48	9	23	5.85	0.29	1.01	2.7	5	1	1.15	1	4.79	3.685351383	1.64	0.74	12.54237288	11.5625	65	59	64	2		7.5	0.031622777	3	382.8327731	473.218982	470.702982		0.358	10	13.69863014	10	7.37	1.1	40	99.9	4.91	0.27	0.99	3.6	0	9	0.86	6	4.628647382	1.1	0.73	15.20833333	15.20833333	57	48	48	3	7.47	0.033884416	0	338.0709872	336.9314329	334.4494329
3739	1826-1-10	HOH 822	65.171	13.858	822	43277	139.K2	Hattfjelldal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.06176393	0.3802	16.24511566	Above	823.3495483	901.844161	1089.316528	0	0	0	83.76564033	0	0	16.23435977	0	0	100.0000001	2019	3739	39	09.26.2019	6.8	40	10.02.1995	5.4	0.105	5	9	16	1.7	2.06	0.33	5	2.5	1.69	0.075	0.16	0.6	6	1	1.46	1	0.55	0.353286209	0.42	0.69	8.734177215	8.117647059	86	79	85	1		6.78	0.165958691	4	78.93452748	94.21337477	91.86737477		0.086	10	23.25581395	10	1.11	0.8	40	15.9	1	0.14	0.1	0.4	0	13	0.65	0.7	0.515665512	0.34	0.43	16.53846154	16.53846154	39	26	26	2	6.75	0.177827941	0	59.16466058	57.40088466	55.93888466
3740	1826-3-24	Fisklausvatnet	65.391	14.329	760	42871	151.GZ	Hattfjelldal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	1.029161847	19.6565	5.235732946	Above	759.6828613	970.8735533	1337.674561	0	0	0	90.69390735	4.02841178	0	5.277681475	0	0	100.0000006	2019	3740	39	09.26.2019	10	40	10.02.1995	6.7	0.398	5	5	2.7	8.56	1.27	0.32	7	5.8	4.99	0.15	0.55	2.8	5	1	1.07	1	1.59	1.191127586	1.29	0.64	8.205128205	7.710843373	84	78	83	2		7.5	0.031622777	0	378.7654592	454.128964	451.952964		0.356	10	18.18181818	10	6.7	1	40	121.9	4.04	0.14	0.57	4.5	0	13	0.8	2.2	1.675545598	1.1	0.55	13.75	13.75	53	40	40	3	7.44	0.036307805	0	336.0351756	344.6625616	342.7925616
3741	1826-4-3	Unkervatnet	65.498	14.186	321	469	151.FB	Hattfjelldal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	14.06293667	512.7179	2.742821475	Above	321.451355	746.3463616	1337.430054	0	0.346133877	17.56793251	19.01816496	2.02039454	0	4.329885565	0	0.001873892	43.28438535	2019	3741	39	09.26.2019	13.8	40	10.02.1995	10.3	0.327	5	6	6	7	1.67	1.1	7	7.6	4.44	0.17	0.73	1	7	14	1.24	1	1.79	1.332247469	1.29	1.4	18.42105263	16.86746988	97	76	83	3		7.41	0.038904514	1	306.5029341	382.7666862	378.0066862		0.312	10	6.25	10	5.19	1.5	40	84.9	3.94	0.19	0.71	4	0	39	0.98	2.4	1.813041162	1.1	1.6	29.62962963	29.62962963	93	54	54	3	7.46	0.034673685	0	291.217366	269.8151638	264.3751638
3742	1826-5-1	R?ssvatnet	65.776	14.033	383	501	155.C5	Hattfjelldal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	218.0488693	1504.3194	14.49485191	Above	375.9221802	676.6070174	1915.184692	0.001058728	0.595411078	25.30103342	39.27744826	4.868829069	1.375478557	18.8184366	0	0.001126622	90.23882233	2019	3742	39	09.26.2019	100	46	11.15.1995	8.7	0.247	5	6	5.4	4.86	2.43	0.5	7	5.4	3.73	0.27	0.7	0.48	2	39	1.58	1	1.41	1.009030028	0.86	0.77	18.33333333	17.5	83	42	44	1		7.29	0.051286138	1	224.8810267	275.1904706	272.5724706		0.224	10	15.625	10	3.99	3	40	68.7	3.6	0.32	0.7	1.6	0	75	1.67	2	1.447442036	0.79	0.64	18.28571429	18.28571429	110	35	35	1	7.12	0.075857758	0	201.3605579	205.8954929	203.7194929
3743	1833-1-13	HOH 752	66.367	15.093		44786	156.GBB	Rana kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.051871862	1.5366	3.375755694	Above	691	714.8341143	820.8088989	0	0	0	93.23700348	0.149353243	0	6.613525525	0	0	99.99988225	2019	3743	39	09.25.2019	4.8	40	10.02.1995	5.7	0.079	5	6	25	1.05	1.14	1	5	33	0.97	0.024	0.14	1.5	10	1	0.92	1	0.31	0.199889356	0.3	1.4	12.8440367	11.76470588	120	109	119	3		6.48	0.331131121	1	51.8475587	66.57444298	61.81444298		0.08	10	30.3030303	10	1.24	1.3	40	17.2	1.33	0.1	0.19	1.2	0	21	0.87	1.4	1.042203985	0.92	0.33	16.5	16.5	41	20	20	2	6.68	0.208929613	0	52.89422901	50.58901355	49.46701355
3744	1833-1-15	Steinbekktj?rna	66.327	14.375	193	44849	156.B0	Rana kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.050714641	3.5107	1.444573468	Above	192.675705	284.5579229	416.5698853	0	7.897681448	73.35906436	0	13.39691968	0	5.346333757	0	0	99.99999925	2019	3744	39	09.25.2019	4.7	40	10.02.1995	8.5	0.577	5	6	7.2	11.7	5.45	3.1	14	110	8.87	1.13	1.88	48	11	3	3.44	2	2.64	1.856621121	0.93	3.4	16.50485437	15.66820276	220	206	217	6		7.56	0.027542287	1	560.4865552	708.8994412	697.3394412		0.097	36	4.137931034	45	1.9	3.7	40		2.58	0.2	0.63	242.8	0	12	2.41	1.6	1.11083747	1	8.7	20.56737589	20.56737589	435	423	423	25	6.41	0.389045145	9	70.62421921	118.0427779	88.4627779
3745	1833-1-16	HOH 695	66.541	13.817	692	44519	156.CE	Rana kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.054534965	3.7537	1.452832273	Above	692.2731934	952.1415137	1440.93335	0	0	0	13.08740591	0	85.44850663	1.46408767	0	0	100.0000002	2019	3745	39	09.26.2019	5.5	40	10.02.1995	2.2	0.063	5	8	130	1.01	1.23	0.1	230	83	1.1	0.094	0.11	3.7	2	26	0.94	1	0.68	0.48451922	0.9	0.12	3.870967742	3.636363636	59	31	33	1		6.2	0.630957344	3	35.01990641	52.17277362	51.76477362		0.04	10	50	19	0.45	2.4	90		1.26	0.12	0.18	1.5	0	65	1.38	0.7	0.457676394	0.77	0.2	22.22222222	22.22222222	74	9	9	2	5.96	1.096478196	9	10.27228588	13.44420759	12.76420759
3746	1833-1-19	HOH 1034	66.511	15.096	1034	44574	156.FA	Rana kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.052752125	0.6526	8.08337798	Above	1034	1059.087649	1188.21521	0	0	0	91.20786498	0	0	8.792095686	0	0	99.99996067	2019	3746	39	09.25.2019	2.5	40	10.02.1995	2.5	0.059	5	5	7.8	0.65	0.65	0.1	14	2	0.68	0.062	0.066	0.25	6	2	0.6	1	0.54	0.396608262	0.4	0.3	7.894736842	6.818181818	46	38	44	1		6.26	0.549540874	0	30.7814876	36.2558285	35.2358285		0.042	10	34.48275862	10	0.34	0.6	40		0.52	0.06	0.05	1.3	0	4	0.45	0.6	0.445105571	0.32	0.29	5.471698113	5.471698113	57	53	53	4	6.05	0.891250938	0	12.4832874	12.4849064	11.4989064
3747	1833-3-1	Store Blerekvatnet	66.333	15.061	681	756	156.GBB	Rana kommune	18	Nordland	9	North (9)	North (9+10)	6-North	2.303267116	74.1293	3.107094112	Above	679.0797119	882.845644	1458.400024	0	0	0	91.45742929	0.587885347	1.601650886	6.35303083	0	0	99.99999635	2019	3747	39	09.25.2019	3	40	10.02.1995	5.1	0.099	5	5	9.2	1.71	0.72	0.13	5	18	1.38	0.14	0.19	1	7	1	0.77	1	1.24	0.938731309	0.7	0.44	12.22222222	10.23255814	44	36	43	2		6.76	0.173780083	0	72.70349869	92.33492609	90.83892609		0.152	10	10.75268817	10	2.7	1.1	40	34.1	2.13	0.18	0.36	1.7	0	30	1.02	2.1	1.594112696	1.6	0.93	20.66666667	20.66666667	75	45	45	2	6.96	0.10964782	0	127.4883599	136.4250569	133.2630569
3748	1836-1-21	HOH 662	66.661	13.682	661	44358	159.812A	R?d?y kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.117782048	1.0053	11.71610943	Above	661.7153931	765.2684273	939.0368652	0	0	0	78.12424469	0	7.474042462	14.40171098	0	0	99.99999813	2019	3748	39	09.26.2019	34	40	10.02.1995	2.3	0.046	11	12	160	0.25	0.94	0.1	8	140	0.62	0.055	0.077	4	8	24	0.72	2	0.32	0.214918854	0.81	0.1	3.225806452	2.564102564	63	31	39	4		5.8	1.584893192	1	16.85139764	17.21374145	16.87374145		0.037	11	55	13	0.27	1.5	40	181.4	0.79	0.07	0.18	4.4	0	34	0.91	0.4	0.256869528	0.15	0.2	8.695652174	8.695652174	57	23	23	30	5.82	1.513561248	2	6.901168345	16.58639976	15.90639976
3749	1836-2-14	Storvatnet	66.65620671	13.22692491	18	44357	159.71	R?d?y kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.128508517	1.5782	8.142726993	Below	17.52198601	93.57837251	268.6965942	0	0	56.12888365	32.19358899	3.409847395	0	8.267688192	0	0	100.0000082	2019	3749	39	09.26.2019	17.4	40	10.02.1995	9.4	0.138	27	35	73	1.61	18	3	9	40	8.07	0.63	1.42	1.4	2	5	9.25	1	3.03	1.70522244	2.08	3.1	23.30827068	22.96296296	140	133	135	2		6.79	0.16218101	8	113.0635143	44.56794369	34.02794369		0.134	40	12.12121212	45	1.53	10.9	40	42	5.9	0.65	1.21	4.7	0	4	8.36	4.3	2.950718141	1.5	3.3	30.27522936	30.27522936	113	109	109	7	6.83	0.147910839	5	108.9370604	158.8670148	147.6470148
3750	1836-3-2	Gjervalvatnet	66.478	13.492	83	2491	159.21B	R?d?y kommune	18	Nordland	9	North (9)	North (9+10)	6-North	1.392061238	33.3474	4.174422109	Above	80.65106201	572.4566473	1267.384399	0	0	7.986797315	80.26953059	0.070205022	5.757330893	5.916161802	0	0	100.0000256	2019	3750	39	09.26.2019	69.5	40	10.02.1995	9.1	0.058	5	7	120	0.52	3.27	0.24	18	180	1.74	0.16	0.24	3.4	2	15	2.3	1	0.86	0.550638541	1.09	0.49	15.80645161	14.84848485	48	31	33	2		6.11	0.776247117	2	29.7192081	38.75265391	37.08665391		0.051	10	47.61904762	10	0.54	3.2	40		1.71	0.18	0.24	1.1	0	39	2.17	1.3	0.895533324	1	0.21	70	70	42	3	3	2	6.31	0.489778819	0	22.24533485	25.56538818	24.85138818
3751	1837-3-3	Spilderdalsvatnet	66.87651884	13.87753836	64	44049	160.41B	Mel?y kommune	18	Nordland	9	North (9)	North (9+10)	6-North	1.198976045	18.7006	6.411430888	Above	63.95846939	477.9026555	1192.993774	0	0	29.84754782	54.37100829	0.599684794	8.429609062	6.752150241	0	0	100.0000002	2019	3751	39	09.26.2019	10.4	40	10.02.1995	9.2	0.245	5	13	12	4.7	5.86	0.16	13	9.2	4.87	0.52	0.91	1.1	2	30	3.43	1	1.69	1.102579883	0.93	0.42	8.571428571	8.235294118	81	49	51	1		7.21	0.0616595	8	222.8369081	269.403625	267.975625		0.237	14	2.413793103	13	3.67	4	40	124.9	3.99	0.5	0.98	3.5	0	17	2.91	1.9	1.333390255	0.85	5.8	54.71698113	54.71698113	123	106	106	8	6.77	0.169824365	0	214.6583317	249.5164789	229.7964789
3752	1840-1-1	HOH 757	67.057	15.816	757	46678	164.J7	Saltdal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.054580174	4.4099	1.237673728	Above	758	904.2781922	1133.564941	0	0	0	97.40742094	0	0	2.592570483	0	0	99.99999142	2019	3752	39	09.25.2019	1.6	40	10.02.1995	2.6	0.03	5	110	130	0.78	0.88	0.32	13	21	1.9	0.14	0.23	14	2	3	0.87	1	3.73	2.870366081	1.24	0.38	7.755102041	7.450980392	54	49	51	1		4.95	11.22018454	105	0	-3.287356094	-4.579356094		0.047	10	41.66666667	10	0.59	1.7	40		1.11	0.12	0.16	1	0	9	1.02	1.4	1.027706705	0.48	0.24	12	12	29	20	20	2	6.2	0.630957344	0	17.93508706	12.29488171	11.47888171
3753	1840-1-4	HOH 725	67.052	15.647	725	46687	163.4C	Saltdal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.041432917	0.8802	4.707216235	Above	725	764.648773	819.4607544	0	0	0	91.71856501	0	0	8.281434977	0	0	99.99999998	2019	3753	39	09.25.2019	2	40	10.02.1995	4	0.173	5	5	19	2.67	1.66	0.78	3	5	2.39	0.46	0.43	0.45	8	1	1.44	1	0.68	0.468934645	0.4	0.9	13.43283582	12	76	67	75	2		7.09	0.081283052	0	149.0816979	182.5258647	179.4658647		0.182	10	11.62790698	10	2.44	1	40	23.2	2.14	0.48	0.44	0.4	0	4	1.16	1.2	0.897459781	0.44	0.86	18.29787234	18.29787234	51	47	47	4	7.14	0.072443596	0	158.322394	167.2098774	164.2858774
3754	1840-3-7	SolvÜgvatnet	66.859	15.485	705	807	163.CA2B	Saltdal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	1.808839324	13.4151	13.48360672	Above	705.1849365	954.2469009	1558.244507	0	0	0	86.23549817	0.204941723	0	13.55956109	0	0	100.000001	2019	3754	39	09.25.2019	2.8	40	10.02.1995	7.3	0.107	5	13	27	4.3	1.43	0.1	23	190	4.09	0.95	0.79	10	6	8	1.27	1	10.3	7.962456138	2.44	0.33	7.173913043	6.346153846	60	46	52	1		6.76	0.173780083	8	81.009423	104.1722099	103.0502099		0.092	10	50	25	2.93	1.8	40	44.7	3.12	0.83	0.6	3.9	0	4	1.18	7.4	5.692597286	2.2	0.2	10.52631579	10.52631579	23	19	19	1	6.8	0.158489319	15	65.42054642	62.99264887	62.31264887
3755	1840-3-9	Store Rosna	66.997	15.819	633	817	164.J5	Saltdal kommune	18	Nordland	9	North (9)	North (9+10)	6-North	2.938815822	58.9898	4.981905045	Above	632.4129639	766.157512	1133.564941	0	0	0	89.38045384	1.907115903	0	8.712430277	0	0	100	2019	3755	39	09.25.2019	11.8	40	10.02.1995	7.6	0.268	5	6	9	5.42	1.8	0.44	5	5.6	3.71	0.62	0.38	0.9	8	1	1.35	1	1.47	1.078548392	0.75	0.56	15.13513514	12.44444444	46	37	45	1		7.3	0.050118723	1	246.3324469	295.4179285	293.5139285		0.298	10	14.08450704	10	5.38	1.2	40	39.7	3.56	0.65	0.41	0.6	0	9	1.02	1.8	1.357062631	0.73	0.71	16.13636364	16.13636364	53	44	44	2	7.39	0.040738028	0	276.9438599	291.2157367	288.8017367
3756	1841-1-18	HOH 938	67.055	16.273	938	46677	304.2	Fauske kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.07175222	1.7975	3.991778581	Above	936.869812	1063.826648	1242.917725	0	0	0	95.83579628	0	0	4.164202721	0	0	99.99999901	2019	3756	39	09.25.2019	16.3	40	10.02.1995	4.8	0.13	5	5	2.1	1.96	0.46	0.1	8	3.1	1.87	0.043	0.94	0.42	6	1	0.55	1	2.13	1.640650918	0.36	0.25	5.208333333	4.62962963	55	48	54	2		6.93	0.117489755	0	104.8081116	143.1955931	142.3455931		0.106	10	50	10	1.23	0.6	40	18	1.38	0.07	0.69	0.8	0	4	0.38	2.1	1.612234296	0.29	0.2	14.28571429	14.28571429	18	14	14	3	6.82	0.151356125	0	79.97210108	75.5297846	74.8497846
3757	1842-2-6	HOH 162	67.083	14.989	162	46606	162.7A0	Skjerstad kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.292034607	144.549	0.202031565	Above	160.4079895	486.4373244	835.8846436	0.011812071	1.685546677	45.20400698	39.85298018	7.518333022	0	5.727321036	0	0	99.99999997	2019	3757	39	09.25.2019	7.2	43	10.25.1995	7.7	0.643	5	11	12	12.5	4.28	1.3	15	41	8.74	0.5	1.74	4.1	9	1	3.06	1	1.3	0.856390669	0.93	1.6	16	14.67889908	110	100	109	2		7.69	0.020417379	6	627.3733216	765.5637104	760.1237104		0.473	11	3.928571429	16	7.8	3.3	40	192.7	5.99	0.44	1.22	9.9	0	22	2.48	1.6	1.12533475	1.8	2.8	20.28985507	20.28985507	160	138	138	8	7.02	0.095499259	5	454.972151	480.7462826	471.2262826
3758	1842-2-7	Storoksvatnet	66.941	15.036	544	43929	162.7B	Skjerstad kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.572430957	3.0414	18.82129799	Above	543.3251953	594.3036759	707.0775146	0	0	16.14231323	58.21222434	0.614423309	0	25.03103929	0	0	100.0000002	2019	3758	39	09.25.2019	39.1	43	10.25.1995	8.3	0.331	5	8	12	6.28	3.72	0.67	15	3.8	5.11	0.29	1.06	0.32	10	5	2.39	1	1.27	0.853344286	0.42	1	18.18181818	15.38461538	70	55	65	2		7.41	0.038904514	3	310.5778536	380.9338371	377.5338371		0.317	10	10	12	5.2	4.6	40	71.1	4.97	0.35	1.08	0.4	0	22	2.51	1.9	1.311644336	0.5	1	12.04819277	12.04819277	105	83	83	1	7.35	0.044668359	2	296.3133857	295.5735304	292.1735304
